code;pairCode;name;adult;
"PLA-SU025";"51";"Plagron Start Up";"0";
"PLA-SU05";"51";"Plagron Start Up";"0";
"PLA-SU1";"51";"Plagron Start Up";"0";
"PLA-SU5";"51";"Plagron Start Up";"0";
"PLA-PA01";"52";"Plagron Vita Race";"0";
"PLA-PA025";"52";"Plagron Vita Race";"0";
"PLA-PA05";"52";"Plagron Vita Race";"0";
"PLA-PA1";"52";"Plagron Vita Race";"0";
"15754/100";"53";"Plagron Pure zym";"0";
"PLA-E025";"53";"Plagron Pure zym";"0";
"PLA-E05";"53";"Plagron Pure zym";"0";
"PLA-E5";"53";"Plagron Pure zym";"0";
"PLA-E6";"53";"Plagron Pure zym";"0";
"PLA-CR01";"54";"Plagron Vita Start";"0";
"PLA-CR025";"54";"Plagron Vita Start";"0";
"PLA-CR05";"54";"Plagron Vita Start";"0";
"PLA-CR1";"54";"Plagron Vita Start";"0";
"15790/10L";"55";"Plagron Green Sensation booster";"0";
"20443";"55";"Plagron Green Sensation booster";"0";
"PLA-GS025";"55";"Plagron Green Sensation booster";"0";
"PLA-GS05";"55";"Plagron Green Sensation booster";"0";
"PLA-GS1";"55";"Plagron Green Sensation booster";"0";
"PLA-GS5";"55";"Plagron Green Sensation booster";"0";
"24621";"56";"Canna PK 13/14 pro stimulaci kvìtu";"0";
"CAN-PK025";"56";"Canna PK 13/14 pro stimulaci kvìtu";"0";
"CAN-PK05";"56";"Canna PK 13/14 pro stimulaci kvìtu";"0";
"CAN-PK1";"56";"Canna PK 13/14 pro stimulaci kvìtu";"0";
"CAN-PK5";"56";"Canna PK 13/14 pro stimulaci kvìtu";"0";
"CAN-TV1";"57";"Canna Terra Vega";"0";
"CAN-TV10";"57";"Canna Terra Vega";"0";
"CAN-TV5";"57";"Canna Terra Vega";"0";
"CAN-TF1";"58";"Canna Terra Flores";"0";
"CAN-TF10";"58";"Canna Terra Flores";"0";
"CAN-TF5";"58";"Canna Terra Flores";"0";
"CAN-CC1";"59";"Canna Coco A+B";"0";
"CAN-CC10";"59";"Canna Coco A+B";"0";
"CAN-CC5";"59";"Canna Coco A+B";"0";
"CAN-AV1";"60";"Canna Aqua Vega A+B hnojivo pro aeroponii";"0";
"CAN-AV10";"60";"Canna Aqua Vega A+B hnojivo pro aeroponii";"0";
"CAN-AV5";"60";"Canna Aqua Vega A+B hnojivo pro aeroponii";"0";
"CAN-AF1";"61";"Canna Aqua Flores A+B hnojivo pro aeroponii";"0";
"CAN-AF10";"61";"Canna Aqua Flores A+B hnojivo pro aeroponii";"0";
"CAN-AF5";"61";"Canna Aqua Flores A+B hnojivo pro aeroponii";"0";
"CAN-HV1";"62";"Canna Hydro Vega A+B HW - rùstové pro tvrdou vodu";"0";
"CAN-HV10";"62";"Canna Hydro Vega A+B HW - rùstové pro tvrdou vodu";"0";
"CAN-HV5";"62";"Canna Hydro Vega A+B HW - rùstové pro tvrdou vodu";"0";
"CAN-HF1";"63";"Canna Hydro Flores A+B HW - kvìtové pro tvrdou vodu";"0";
"CAN-HF10";"63";"Canna Hydro Flores A+B HW - kvìtové pro tvrdou vodu";"0";
"CAN-HF5";"63";"Canna Hydro Flores A+B HW - kvìtové pro tvrdou vodu";"0";
"CAN-RH025";"64";"Canna Rhizotonic koøenovı stimulátor";"0";
"CAN-RH05";"64";"Canna Rhizotonic koøenovı stimulátor";"0";
"CAN-RH1";"64";"Canna Rhizotonic koøenovı stimulátor";"0";
"CAN-RH10";"64";"Canna Rhizotonic koøenovı stimulátor";"0";
"CAN-RH5";"64";"Canna Rhizotonic koøenovı stimulátor";"0";
"CAN-BS025";"65";"Canna Boost - všestrannı akcelerátor";"0";
"CAN-BS1";"65";"Canna Boost - všestrannı akcelerátor";"0";
"CAN-BS10";"65";"Canna Boost - všestrannı akcelerátor";"0";
"CAN-BS5";"65";"Canna Boost - všestrannı akcelerátor";"0";
"22034";"66";"Canna Cannazym enzymy";"0";
"CAN-CZ1";"66";"Canna Cannazym enzymy";"0";
"CAN-CZ10";"66";"Canna Cannazym enzymy";"0";
"CAN-CZ5";"66";"Canna Cannazym enzymy";"0";
"CANNA ENZYM";"66";"Canna Cannazym enzymy";"0";
"CAN_FL1";"67";"Canna Flush - èistí od hnojiv";"0";
"CAN-FL025";"67";"Canna Flush - èistí od hnojiv";"0";
"CAN-FL1";"67";"Canna Flush - èistí od hnojiv";"0";
"CAN-CR075";;"Canna Cure Postøik proti škùdcùm s rozprašovaèem 750ml";"0";
"CAN-CR1";"68";"Canna Cure Postøik proti škùdcùm - koncentrát";"0";
"CANNCUR5L";"68";"Canna Cure Postøik proti škùdcùm - koncentrát";"0";
"BCAN-BV1";"69";"Canna Bio Vega Hnojivo rùst";"0";
"BCAN-BV5";"69";"Canna Bio Vega Hnojivo rùst";"0";
"CANNA-VEGA";"69";"Canna Bio Vega Hnojivo rùst";"0";
"BCAN-BF05";"70";"Canna Bio Flores Hnojivo kvìt";"0";
"BCAN-BF1";"70";"Canna Bio Flores Hnojivo kvìt";"0";
"BCAN-BF5";"70";"Canna Bio Flores Hnojivo kvìt";"0";
"15946/5L";"71";"Canna Bio Boost";"0";
"BCN-BB025";"71";"Canna Bio Boost";"0";
"BCN-BB1";"71";"Canna Bio Boost";"0";
"15952/5L";"72";"Canna Bio Rhizotonic koøenovı stimulátor";"0";
"BCN-BR025";"72";"Canna Bio Rhizotonic koøenovı stimulátor";"0";
"BCN-BR1";"72";"Canna Bio Rhizotonic koøenovı stimulátor";"0";
"HES-BXH";;"Hesi Start Box Hydro - Hydroponické systémy";"0";
"HES-BXP";;"Hesi Start Box - Pùda";"0";
"HES-BXC";;"Hesi Start Box Coco - Kokos";"0";
"BST-STH120";"73";"SUPERthrive";"0";
"BST-STH30";"73";"SUPERthrive";"0";
"BST-STH480";"73";"SUPERthrive";"0";
"POD-35";;"Podmiska pod kvìtináè 3,4l";"0";
"POD-65";;"Podmiska pod kvìtináè 5,7 + 6,5l";"0";
"POD-11";;"Podmiska pod kvìtináè 11+18l";"0";
"VAH-ATL";;"Váha Atlanta 600 X 0,1g";"0";
"PLM-50";;"Plagron lightmix 50l";"0";
"ZAZP-56";;"Zaehlovací pytel 56X90cm";"0";
"AGB-DTH10";;"Dithane DG Neotec 2x10g";"0";
"WILMA 16";;"Atami Wilma XXL 16 - 11L 115 X 115 X 20 CM";"0";
"AEC-122";;"Twin Amazon pro 32 rostlin 100L";"0";
"AER-16";;"Twin Amazon pro 16 rostlin 100L";"0";
"TWIN 8";;"Twin Amazon pro 8 rostlin 100L";"0";
"P";;"Košíèek pro øízkovnice 5 x 5 cm";"0";
"Q";;"Košíèek pro hydroponii 8 cm";"0";
"A1";;"Aeroponní øízkovnice pro 12 rostlin";"0";
"C3";;"Aeroponní øízkovnice pro 20 rostlin";"0";
"D4";;"Aeroponní øízkovnice pro 40 rostlin";"0";
"E5";;"Aeroponní øízkovnice pro 120 rostlin";"0";
"PLA-AE80";;"Platinium Aeroponní systém 80x80 12 rostlin";"0";
"PLA-AE60";;"Platinium Aeroponní systém 60 X 60 6 rostlin";"0";
"PLA-AE100";;"Platinium Aeroponní systém 100x100 20 rostlin";"0";
"KSUS-5";;"Koloidní støíbro spray 30 ml - U 5 ppm + aplikátor";"0";
"KSUS-10";;"Koloidní støíbro spray 30 ml - U 10 ppm + aplikátor";"0";
"KSUS-15";;"Koloidní støíbro spray 30 ml - U 15 ppm + aplikátor";"0";
"KSUS-20";;"Koloidní støíbro spray 30 ml - U 20 ppm + aplikátor";"0";
"KSUS-30";;"Koloidní støíbro spray 30 ml - U 30 ppm + aplikátor";"0";
"KSUS-40";;"Koloidní støíbro spray 30 ml - U 40 ppm + aplikátor";"0";
"KSNOS-5";;"Koloidní støíbro spray 30 ml - N 5 ppm + aplikátor";"0";
"KSNOS-10";;"Koloidní støíbro spray 30 ml - N 10 ppm + aplikátor";"0";
"KSNOS-15";;"Koloidní støíbro spray 30 ml N - 15 ppm + aplikátor";"0";
"KSNOS-20";;"Koloidní støíbro spray 30 ml - N 20 ppm + aplikátor";"0";
"KSNOS-30";;"Koloidní støíbro spray 30 ml - N 30 ppm + aplikátor";"0";
"KSNOS-40";;"Koloidní støíbro spray 30 ml - N 40 ppm + aplikátor";"0";
"GH-TRM05";;"GHE Tripack -  0,5l MV";"0";
"BOOST 25";"74";"Hesi Boost - urychlovaè kvetení";"0";
"HES-B05";"74";"Hesi Boost - urychlovaè kvetení";"0";
"HES-B1";"74";"Hesi Boost - urychlovaè kvetení";"0";
"HESI B 5L";"74";"Hesi Boost - urychlovaè kvetení";"0";
"HESI BOO 10L";"74";"Hesi Boost - urychlovaè kvetení";"0";
"600SM-DL";;"Vıbojky  Sunmaster Full Nova 600W Dual";"0";
"BST-GPT250";;"GET Power Thrive 250 ml hnojivo";"0";
"BST-GPT1";;"Get Power thrive 1l hnojivo";"0";
"BST-GPT4";;"GET Power Thrive 4 l Hnojivo";"0";
"KAB-IEC4";;"Kabel 4m s IEC konektorem";"0";
"ATA-LV1";"75";"Atami Ata Awa Leaves A+B - hydrosystémy";"0";
"ATA-LV10";"75";"Atami Ata Awa Leaves A+B - hydrosystémy";"0";
"ATA-LV5";"75";"Atami Ata Awa Leaves A+B - hydrosystémy";"0";
"ATA-AWMX1";"76";"Atami Ata Awa Max A+B";"0";
"ATA-AWMX11";"76";"Atami Ata Awa Max A+B";"0";
"ATA-AWMX6";"76";"Atami Ata Awa Max A+B";"0";
"ATA-TRLV1";"77";"Atami Ata Terra Leaves";"0";
"ATA-TRLV10";"77";"Atami Ata Terra Leaves";"0";
"ATA-TRLV5";"77";"Atami Ata Terra Leaves";"0";
"LEAF";;"Biobizz Leaf Coat spray 500ml proti škùdcùm a vıiva";"0";
"KOLENO";;"L Koleno k libra truhlíku";"0";
"16603/1L";"78";"Plagron Bio Supermix";"0";
"16603/5L";"78";"Plagron Bio Supermix";"0";
"16606/1L";"79";"Plagron Mega Worm - hnojivo";"0";
"PLA-MW25";"79";"Plagron Mega Worm - hnojivo";"0";
"PLA-MW5";"79";"Plagron Mega Worm - hnojivo";"0";
"CANNA TERRA 25";;"Canna bio terra plus 25 L";"0";
"CANNA TERRA 50";;"Canna bio terra plus 50 L";"0";
"ATA KIL 50";;"Atami Kilomix 50 l";"0";
"HOME BOX 40";;"HomeLab 40x40x120cm pìstební stan";"0";
"HOME BOX 60";;"HomeLab 60 60x60x160cm pìstební box";"0";
"HOME BOX 80";;"HomeLab 80 80x80x180cm pìstební box";"0";
"HOME BOX 100";;"HomeLab 100 100x100x200cm";"0";
"HOME BOX 120";;"HomeLab 120 120x120x200cm";"0";
"HOME BOX 140";;"HomeLab 145 145x145x200cm";"0";
"HOME BOX 150";;"HomeLab 80L 150x80x200cm";"0";
"HOME BOX 120L";;"HomeLab 120L 240x120x200cm";"0";
"GAVITA 1000W";;"Gavita Pro 1000 DE";"0";
"CAN LITE 150";"80";"Koncové filtry Can-lite s pøírubou 125mm";"0";
"CAN LITE 300";"80";"Koncové filtry Can-lite s pøírubou 125mm";"0";
"CAN LITE 425";"80";"Koncové filtry Can-lite s pøírubou 125mm";"0";
"PRED-LT 400";;"Digitální pøedøadník 400W Lumatek";"0";
"PRED-LT 600";;"Digitální pøedøadník 600W Lumatek";"0";
"PRED-LT 1000";;"Digitální pøedøadník 1000W Lumatek";"0";
"PRED-LT 250";;"Digitální pøedøadník 250W Lumatek";"0";
"HYD-QD8";;"QuadGrow 8 rostlin";"0";
"HYD-QD4";;"QuadGrow 4 rostliny";"0";
"HYD-ATU1";;"Auto Top Up pro jeden GroTank vèetnì nádre";"0";
"HYD-ATU2";;"Auto Top Up pro jeden GroTank, bez nádre";"0";
"HYD-ATU3";;"Auto Top Up pro dva GroTanky vèetnì nádre";"0";
"HYD-ATU4";;"Auto Top Up pro dva GroTanky bez nádre";"0";
"HYD-ATU5";;"Auto Top Up pro tøi GroTanky vèetnì nádre";"0";
"HYD-ATU6";;"Auto Top Up pro tøi GroTanky, bez nádre";"0";
"PHIL-KOM";;"Vıbojka PHILIPS Master SON-T PIA Agro 400W";"0";
"GRODAN ROHOZ C";;"Grodanová roho Classic 1000x150x75mm";"0";
"REG.TEPL.1";;"GSE regulátor teploty a podtlaku";"0";
"REG.TEPL.2";;"GSE regulátor teploty, vlhkosti a minimálních otáèek";"0";
"REG.TEPL.3";;"GSE regulátor teploty a minimálních otáèek";"0";
"MILWAUKEE MC110";;"Mìøící pøístroj Milwaukee pH Monitor MC110";"0";
"MW 100";;"Mìøící pøístroj Ph Milwaukee MW100";"0";
"MW802";;"Milwaukee MW802 mìøící pøístroj";"0";
"VEN-RCEL250206";;"Ventilátor Ruck Etaline EL250 1720 m3/hod, 250mm";"0";
"VEN-RCEL315203";;"Ventilátor Ruck Etaline EL315 E203 2360 m3/hod, 315mm";"0";
"VEN RCISO 125";;"Zaboxovanı ventilátor RUCK ISOTX-125, 355 m3/h";"0";
"VEN RCISO 250";;"Zaboxovanı ventilátor Ruck ISOTX-250, 1130 m3/h";"0";
"VEN RCISOM 430";;"Ventilátor Ruck Can Iso-Max 430 m3/h, 160mm";"0";
"VEN RCISOM 920";;"Ventilátor Ruck Can Iso-Max 920 m3/h, 200mm";"0";
"VEN RCISOM 1500";;"Ventilátor Ruck Can Iso-Max 1480 m3/h, 250mm";"0";
"VEN RCISOM 2500 315";;"Ventilátor RUCK CAN ISO-MAX 2310 m3/h";"0";
"VEN UFO 400";;"Ventilátor UFO 400 m3/hod O 150 mm";"0";
"VEN UFO 800";;"Ventilátor UFO 800 m3/hod O 250 mm";"0";
"VEN UFO 1800";;"Ventilátor UFO 1800 m3/hod O 315 mm";"0";
"VEN PK4";;"Ventilátor Prima Klima PK160 s regulací 800m3";"0";
"BB ALL 50";;"Biobizz Allmix 50l";"0";
"CO 700 160";;"Koncovı filtr 700-900 m3 160mm Can Original";"0";
"CO 700 200";;"Koncovı filtr 700-900 m3 200mm Can Original";"0";
"CO 700 250";;"Koncovı filtr 700-900 m3 250mm Can Original";"0";
"CO 1000 200";;"Koncovı filtr 1000-1200 m3 200 mm Can Original";"0";
"CO 1000 250";;"Koncovı filtr 1000-1200 m3 250 mm Can Original";"0";
"CO 1000 315";;"Koncovı filtr 1000-1200 m3 315 mm Can Original";"0";
"CO 1400 250";;"Koncovı filtr 1400-1600 m3 250 mm Can Original";"0";
"CO 1400 315";;"Koncovı filtr 1400-1600 m3 315 mm Can Original";"0";
"CO 1750 315";;"Koncovı filtr 1700-2000 m3 315 mm Can Original";"0";
"CO 2100 315";;"Koncovı filtr 2100-2400 m3 315 mm Can Original";"0";
"ROOT RIOT";;"Sadbovací kostky root it 50ks";"0";
"VKO100";;"Ventilátor 100 VKO 105m3/h";"0";
"VKO125";;"Ventilátor 125VKO 185m3/h";"0";
"VKO150";;"Ventilátor 150VKO 298m3/h";"0";
"PUJCOVNA-DELONG";;"Odvlhèovaè  de longhi";"0";
"OSRAM-600W";;"Vıbojka osram 600W Vialox Nav-t-super 4u kvìt";"0";
"GRODAN SADA";;"GRODAN 36 X 36 X 40mm v sadbovaèi po 77 ks";"0";
"PLAT.PH";;"Milwaukee pH600 - ph metr";"0";
"ROLSY";;"Papírky OCB rolovací";"1";
"STAR.SET AD.";;"Advanced Hydroponics Starters Kit 2.5 l";"0";
"17194/1.";"81";"Zapalovaè Clipper Spades";"0";
"17194/2.";"81";"Zapalovaè Clipper Spades";"0";
"17194/3.";"81";"Zapalovaè Clipper Spades";"0";
"KOL.KAPKY 25_5";;"Koloidní støíbro - kapky 50 ml 5 ppm";"0";
"KOL.KAPKY 25";;"Koloidní støíbro - kapky 50 ml 10 ppm";"0";
"BP 0-25";"82";"Grotek Black Pearl";"0";
"BP 1-5";"82";"Grotek Black Pearl";"0";
"BB 0-02";"83";"Hnojivo Grotek Blossom Blaster 20g";"0";
"BB 0-130";"83";"Hnojivo Grotek Blossom Blaster 20g";"0";
"BB 0-3";"83";"Hnojivo Grotek Blossom Blaster 20g";"0";
"BB 0-5";"83";"Hnojivo Grotek Blossom Blaster 20g";"0";
"PL_ROYAL25";;"Plagron Royalmix 25l";"0";
"PROPG_55W";;"Osvìtlení pro øízky a malé sazenice";"0";
"UV_100W";;"Dark Night - UV árovka 100W";"0";
"SADA JUNGLE";;"Jungle Indabox sada 4x1l";"0";
"KLEANER 100ML";;"Kleaner 100 ml spray";"0";
"DSW120";;"Secret Jardin - Dark Street 120 Wide R4.0 120 X 60 X 178 cm";"0";
"VAP-VOPL";;"Vaporizér Plenty";"1";
"TOPSPIN12";;"Topspin 12 - kapilární rozvodka 20mm";"0";
"TOPSPIN12_25";;"Topspin 12 - kapilární rozvodka 25 mm";"0";
"CANSPEC700_250";;"Can Filter Special 700-900 m3/h 250mm";"0";
"CANSPEC1000";;"Can Filter Special 1000-1200 m3/h 200mm";"0";
"CANSPEC1000_250";;"Can Filter Special 1000-1200m3/h 250mm";"0";
"CANSPEC1000_315";;"Can Filter Special 1000-1200m3/h 315mm";"0";
"CANSPEC700_160";;"Can Filter Special 700-900 m3/h 160mm";"0";
"CANSPEC700_200";;"Can Filter Special 700-900 m3/h 200mm";"0";
"CANSPEC1400_250";;"Can Filter Special 1400-1600m3/h 250mm";"0";
"CANSPEC1400_315";;"Can Filter Special 1400-1600m3/h 315mm";"0";
"CANSPEC1750_250";;"Can Filter Special 1700-2000 m3/h 250mm";"0";
"CANSPEC1750_315";;"Can Filter Special 1700-2000 m3/h 315mm";"0";
"CANSPEC2100_250";;"Can Filter Special 2100-2400 m3/h 250mm";"0";
"CANSPEC2100_315";;"Can Filter Special 2100-2400 m3/h 315mm";"0";
"HBX_EVOL120";;"HOMEBox Evolution Q120 120 x 120 x 200cm";"0";
"ROL-CERV-40";"84";"Filtry Rolls èervené | Fire | 8mm";"1";
"ROL-CER-10";"85";"Filtry Rolls Earth 6mm";"1";
"ROL-CER-60";"85";"Filtry Rolls Earth 6mm";"1";
"ROL-CER-80";"85";"Filtry Rolls Earth 6mm";"1";
"ROL-MOD-10";"86";"Filtry Rolls modré | Water | 7mm";"1";
"ROL-MOD-50";"86";"Filtry Rolls modré | Water | 7mm";"1";
"CANLI425BEZ";;"Filtr Can-Lite 425m3/ h bez pøíruby";"0";
"CANLI425-150";;"Filtr Can-Lite 425m3/ h 150mm";"0";
"CANLI425-160";"87";"Koncové filtry Can-Lite s pøírubou 160mm";"0";
"CANLI600-150";"87";"Koncové filtry Can-Lite s pøírubou 160mm";"0";
"CANLI800-160";"87";"Koncové filtry Can-Lite s pøírubou 160mm";"0";
"CANLI800-200";;"Filtr Can-Lite 800m3/ h 200mm";"0";
"CANLI800-250";;"Filtr Can-Lite 800m3/ h 250mm";"0";
"CANLI1000-200";;"Filtr Can-Lite 1000m3/ h 200mm";"0";
"CANLI1000-250";;"Filtr Can-Lite 1000m3/h 250mm";"0";
"CANLI1500-200";;"Filtr Can-Lite 1500m3/ h 200mm";"0";
"CANLI1500-250";;"Filtr Can-Lite 1500m3/ h 250mm";"0";
"CANLI2000-200";;"Filtr Can-Lite 2000m3 h 200mm";"0";
"CANLI2000-250";;"Filtr Can-Lite 2000m3 / h 250mm";"0";
"CANLI2500-250";;"Filtr Can-Lite 2500m3/ h 250mm";"0";
"CANLI3000-250";;"Filtr Can-Lite 3000m3/ h 250mm";"0";
"CANLI3000-315";;"Filtr Can-Lite 3000m3/ h 315mm";"0";
"CANLI3500-355";;"Filtr Can-Lite 3500m3 / h 355mm";"0";
"23121";"88";"GHE Bioponic Mix - Trichoderma";"0";
"23124";"88";"GHE Bioponic Mix - Trichoderma";"0";
"23127";"88";"GHE Bioponic Mix - Trichoderma";"0";
"TRICHOMA 10G";"88";"GHE Bioponic Mix - Trichoderma";"0";
"TRYCHOMA 25G";"88";"GHE Bioponic Mix - Trichoderma";"0";
"OSRAM 250";;"Vıbojka Osram 250 W HQI-T MH - rùst";"0";
"GIB 250MH";;"Vıbojka Gib Growth spectre 250 W";"0";
"WILMA 5";;"Atami Wilma XXL 5 kvìtináèù";"0";
"SAM.20ML";;"Samuraj 20ml";"0";
"18007/10K";"89";"Guanokalong prášek - netopıøí trus 1kg";"0";
"GUKA0-5KG";"89";"Guanokalong prášek - netopıøí trus 1kg";"0";
"GUKA1KG";"89";"Guanokalong prášek - netopıøí trus 1kg";"0";
"GUKA25KG";"89";"Guanokalong prášek - netopıøí trus 1kg";"0";
"GUKA3KG";"89";"Guanokalong prášek - netopıøí trus 1kg";"0";
"GUKA5KG";"89";"Guanokalong prášek - netopıøí trus 1kg";"0";
"GUKAEX10L";"90";"Guanokalong extrakt";"0";
"GUKAEX1L";"90";"Guanokalong extrakt";"0";
"GUKAEX20L";"90";"Guanokalong extrakt";"0";
"GUKAEX5L";"90";"Guanokalong extrakt";"0";
"GUKAGR10L";"91";"Kalong grow organic";"0";
"GUKAGR1L";"91";"Kalong grow organic";"0";
"GUKAGR5L";"91";"Kalong grow organic";"0";
"GUKABL10L";"92";"Kalong bloom organic";"0";
"GUKABL1L";"92";"Kalong bloom organic";"0";
"GUKABL5L";"92";"Kalong bloom organic";"0";
"OSRAM 250W";;"Vıbojka Osram Vialox Nav-t 250 W Kvìt";"0";
"OSRAM 400WKVET";;"Vıbojka Osram 400 W Nav-t super kvìt";"0";
"OSRAM MH 400";;"Vıbojka Osram 400 W Powerstar HQI-BT 400W Rùst";"0";
"PLM25";;"Plagron lightmix 25l";"0";
"PLACO50";;"Plagron Cocos premium 50l";"0";
"PLAALL50";;"Plagron Allmix 50l";"0";
"ATABIGRMIX50";;"Atami Bi Growmix 50 L";"0";
"CANNTERSEED25";;"Canna Terra Seed Mix 25l";"0";
"JANECO 50";;"Atami lightmix janeco 50 l";"0";
"PBM-25";;"Plagron Batmix 25l";"0";
"MOD JEHL";;"Jehla na Atami Wilma";"0";
"PLA-BSM25";;"Plagron Bio Supermix 25l";"0";
"HAMER 40X50";;"Stínidlo Hammer s V prolisem 40x50cm";"0";
"NAH.SIT";;"Náhradní sítko IOLITE";"0";
"20725";"93";"GHE Bio Sevia bloom";"0";
"GH-BSBL1";"93";"GHE Bio Sevia bloom";"0";
"GH-BSBL5";"93";"GHE Bio Sevia bloom";"0";
"SEVIA BL0-5";"93";"GHE Bio Sevia bloom";"0";
"18235/5L";"94";"GHE Bio Sevia grow";"0";
"20728";"94";"GHE Bio Sevia grow";"0";
"GH-BSGR1";"94";"GHE Bio Sevia grow";"0";
"SEVIA 0-5 GROW";"94";"GHE Bio Sevia grow";"0";
"TIGH60";;"Tightvac 60ml";"0";
"TIGH120";;"Tightvac 120ml";"0";
"TIGH290";;"Tightvac 290ml";"0";
"TIGH290PRUH";;"Tightvac 290ml";"0";
"TIGH570";;"Tightvac 570ml";"0";
"TIGH570PRUH";;"Tightvac 570ml";"0";
"TIGH1300";;"Tightvac 1,3L";"0";
"TIGH1300PRUH";;"Tightvac 1,3L";"0";
"TIGH2350";;"Tightvac 2,35L";"0";
"TIGH2350PRUH";;"Tightvac 2,35L";"0";
"TIGH10L";;"Tightvac 10L";"0";
"18292/11-";"95";"Náhradní kotel k bongu menší";"1";
"18292/13-";"95";"Náhradní kotel k bongu menší";"1";
"18292/14.";"95";"Náhradní kotel k bongu menší";"1";
"18292/18.";"95";"Náhradní kotel k bongu menší";"1";
"CANNCONAT";;"Canna Coco Natural 50l";"0";
"ACTI VERA1L";"96";"Biobizz Acti-vera";"0";
"AKTIVERA 250";"96";"Biobizz Acti-vera";"0";
"AKTIVERA 500";"96";"Biobizz Acti-vera";"0";
"ELEVYB150GROW";;"ELEKTROX Super Grow MH 150W";"0";
"ELEVYB1000DU";;"ELEKTROX Super DUAL 1000W";"0";
"GIB400NXE";;"Elektronickı pøedøadník GIB NXE 400W";"0";
"GIBNXE1000";;"Elektronickı pøedøadník GIB NXE 1000W s EIC konektorem";"0";
"GIBNXE600BEZ";;"Elektronickı pøedøadník GIB NXE 600W - bez IEC Connectoru";"0";
"GIBNXE400BEZ";;"Elektronickı pøedøadník GIB NXE 400W - bez IEC Connectoru";"0";
"GIBNXE250BEZ";;"Elektronickı pøedøadník GIB NXE 250W - bez IEC Connectoru";"0";
"HBX_EVOL100";;"HOMEBox Evolution Q100 100 x 100 x 200cm";"0";
"HBX_EVOL60";;"HOMEBox Evolution Q60 60 x 60 x 120cm";"0";
"HBX_EVOLCLONE";;"HOMEBox Clonebox View 125 x 65 x 120cm";"0";
"HBX_EVOLQ200";;"HOMEBox Evolution Q200 200 x 200 x 200cm";"0";
"HBX_EVOLQ240";;"HOMEBox Evolution Q240 240 x 240 x 200cm";"0";
"HBX_EVOLR240";;"HOMEBox Evolution R240 240 x 120 x 200cm";"0";
"ZAP.CHAR 2";;"Zapalovaè  Clipper Characters 2";"0";
"ZAP.SUM12";;"Zapalovaè  Clipper Summer 12";"0";
"OHYBMAL";;"Pùlmìsíc (ohyb rostlin) - malı 27mm";"0";
"ARI 1L";;"Air-Pot 1l";"0";
"AIR 10";;"Air-Pot 9l";"0";
"ARI 15";;"Air-Pot 12,5l";"0";
"CAN OR 250";;"Koncovı filtr 250m3 125mm Can Original";"0";
"REG VARI";;"Regulátor otáèek ventilátoru Variispeed";"0";
"MERMAID";;"Montana black Mermaid 400 ml 6150";"0";
"PURPLE RO";;"Montana black Royal Purple 400 ml 4155";"0";
"VIOLETT";;"Montana black Pimp violett 400 ml 4040";"0";
"MAGTRUE";;"Montana black True Magenta 400 ml TR4000";"0";
"IR.GRE";;"Montana black Irish green 400 ml 6045";"0";
"TTSIL100";;"Ventilátor TT SILENT/DALAP AP 100  170/240m3/h";"0";
"TTSIL125";;"Ventilátor TT SILENT/DALAP AP 125 230/340m3/h";"0";
"TTSIL150";;"Ventilátor TT SILENT/DALAP AP 150 405/555m3/h";"0";
"TTSIL200";;"Ventilátor TT SILENT/DALAP AP 200 810/1020m3/h";"0";
"TTSIL250";;"Ventilátor TT SILENT/DALAP AP 250 1050/1330m3/h";"0";
"TT160";;"Ventilátor TT 160 467/552m3/h";"0";
"TT100U";;"Ventilátor TT 100 U -187 m3/hod";"0";
"TT125U";;"Ventilátor TT 125 U- 280 m3/hod";"0";
"TT150U";;"Ventilátor TT 150 U- 552 m3/hod";"0";
"AT400";;"Montana black Atlantis 400ml 6240";"0";
"5020";;"Montana black Baby blue 5020";"0";
"BLODY";;"Montana black Bloody Mary 400 ml 3330";"0";
"BOMBAY";;"Montana black Bombay 400 ml 1140";"0";
"BOST400";;"Montana black Boston 400 ml 6055";"0";
"BRUNHILDE";;"Montana black Brunhilde 400 ml 4320";"0";
"CARDINAL";;"Montana black Cardinal 400 ml 3062";"0";
"COOL COLOGNE";;"Montana black Cool cologne 400 ml 6130";"0";
"COOPER GREEN";;"Montana black Copper green 400 ml 6340";"0";
"DELHI";;"Montana black Dehli 400 ml 1130";"0";
"FIREROSE";;"Montana black Fire rose 400 ml 3020";"0";
"GALAXY";;"Montana black Galaxy 400 ml 4060";"0";
"GHETTO";;"Montana black Ghetto 400 ml 7320";"0";
"GOODTIMES";;"Montana black Good times 400 ml 3160";"0";
"HORIZON";;"Montana black Horizon 400 ml 5070";"0";
"ILLUSION";;"Montana black Illusion 400 ml 3920";"0";
"INDIANSPICE";;"Montana black Indian spice 400 ml 1110";"0";
"INFRAPINK";;"Montana black Infra pink 400 ml 4000";"0";
"VENTVKM125";;"Ventilátor VKMz 125-330m3/h";"0";
"VENTVKM100";;"Ventilátor VKMz 100-270m3/h";"0";
"18883/11-";"97";"Náhradní kotel k bongu vìtší zábrus";"1";
"18883/13-";"97";"Náhradní kotel k bongu vìtší zábrus";"1";
"VENTVKM150";;"Ventilátor VKMz 150-555m3/h";"0";
"VENTVKM160";;"Ventilátor VKMz 160-555m3/h";"0";
"VENTVKM200";;"Ventilátor VKMz 200-1000m3/h";"0";
